product_id,rating,review_text,review_date
P427417,5,"I absolutely loved this product! Within the first week of using it, I noticed immediate results. Not only did it help my acne, but it also helped my acne scars which I had been dealing with for a long time.",2020-04-01
P456412,5,I added this product to my face care routine and I LOVE IT!!! It’s super soothing after my harsh acne cleanser and I absolutely adore this product!! It’s fabulous and I will absolutely be buying much much more of this cleanser!,2019-04-03
P394624,5,"This is such a great night moisturizer! It’s thick but not so thick that it doesn’t absorb. It has a nice, light scent and the dry patches around my nose and eyebrows have all completely gone away since I started using this. It does leave me a little shiny, so I don’t generally use it during the day unless I’m staying home.",2016-05-30
P297516,5,super gentle soap that always leaves my skin feeling refreshed but not dry. My sister loves it too even though we have different skin types!,2018-10-28
P42204,5,"I bought it as an extra lip balm. And it’s very good! The balm-y product is light and feels nice on the skin (so different from the heavy Vaseline Jelly). It has a light rose scent that’s almost unnoticeable. I like the packaging as it’s easy to carry around. And being multipurpose, I have started to use it on other areas like my nails. I’m definitely ordering more!",2017-07-22
P478030,4,Omg..it’s melt’s my makeup so fast.. but I feel little bit of waxy feeling on my skin afterwards. I do follow up with regular cleanser. This is the first inkey list product I ever tried. Will definitely want to try more.,2022-05-05
P248407,4,"This is very hydrating but I feel that occasionally my skin feels rather itchy after application, it’s possible it’s only when it hasn’t fully absorbed yet. But my skin looks much better when I use this, no dry patches to worry about. I do only use this on my body though, don’t know how it works with your face",2017-04-19
P394639,4,"I was excited to try this as I absolutely love Neutrogena’s Hydroboost Water Gel Cream. I found this to be very similar; I loved how my skin felt; however, the scent was a little too strong for me. I will stick to buying Neutrogena’s.",2021-04-08
P12573,5,"One of the best, if not THE best Lip Balm I have ever used. My chapped lips were soft and healed within 2 days. Truly amazing!",2021-01-11
P375849,1,This did absolutely nothing for me whatsoever! In fact I feel like it made my skin ruddy looking accentuating my problem pore and redness areas. I waited until I finished the entire bottle before I write this review just to make duration of use was a factor and trust me it’s not. This is NOT worth it..at all!,2018-09-08
P454380,2,"This is great in every regard, its clear, it smells nice, it goes on smooth, EXCEPT that it clogs my pores and gives me the most awful whiteheads and blackheads for at least a week after each use. I don’t usually have issues with acne, or with sunscreen for that matter, so this was a bit of a disappointment. I really wanted to like this product, but it seems this product does not like me! For that, 2 stars.",2019-11-04
P409800,5,"I love Sephora cleansing wipes because they take off my make up without stripping the moisture from my face or feeling astringent on my skin.  After using these wipes, my skin is clean and soft.",2018-09-06
P122900,5,This has been one of the best moisturizers I’ve ever used. Most others contain fragrance or oil that cause breakouts even if they are labeled for oily-free I have combinations skin and I notice that unless I moisturize I get very oily after cleansing since my skin has to compensate for me washing the oil off. This stuff sinks right in and if I need more it doesn’t feel heavy and has yet to cause me to break out.,2009-04-27
P269122,5,Dr. Dennis Gross extra strength daily peel is a great product. I’ve been using it nightly and it leaves my skin soft and fresh. This isn’t like some peels I’ve used where it’s sticky and leaves your skin feeling like a film layer was left on it. It’s great and will having your skin shine and feeling clean,2019-07-15
P420652,5,"Laneige never fails me! I wake up to baby soft lips every day because of this amazing product. Love to cap off my skincare routine at night by showing my lips some TLC with this mask. Wonderful smell to have added to my night time routine, and results always speak for themselves. So glad I got this as the skin on my lips felt more dry than usual with the change/transition of the seasons as we’re heading into summer. Can’t wait to get the other scents (trying to control myself not to buy them all at once LOL). Def recommend and will keep this as a staple in my routine!!!",2022-06-06
